tweet_id,created_at,user_location,tweet_text,label,pct_certainty
1349114441225351174,Tue Jan 12 22:02:02 +0000 2021,Cristal Lake,@marcelonaranjo So pra ñ ficar sem fonte:  https://t.co/5HixCrfc2T https://t.co/GTsiV0e7cr,0,75
1348662377693274114,Mon Jan 11 16:05:42 +0000 2021,"London, Ontario","@pickycetta @ohmlrr @kessiadesouza Não, os dois são laboratórios, e estão em parceria com outros países pra desenvolver vacinas, enquanto a da sinovac nem apresenta os dados básicos a astrazeneca-fiocruz está em processo de aprovação e uso emergencial, mas a comemoração é com a sinovac, politização, somente.",-1,25
1348780215347130369,Mon Jan 11 23:53:57 +0000 2021,Centro - Via láctea,"@oatila Se vacinar um grupo de 100 pessoas (coronavac) significa que pelo menos 40 pessoas continuam correndo os mesmos riscos (ter complicações se se infectar, imagino que o risco de infectar diminui) que correm agora?",1,50
1348780720655892482,Mon Jan 11 23:55:57 +0000 2021,"Sao Paulo, Brazil",@folha ADIEM O ENEM ADIA ENEM  ESPEREM A VACINA!!! se minha vó morrer a culpa vai ser de vocês @MEC_Comunicacao @inep_oficial @minsaude,0,50
1348018928937705475,Sat Jan 09 21:28:52 +0000 2021,"Varjão, Piraí - RJ",@CNNBrasil @silvioluiz Eu acredito na ANVISA e só vou tomar ou a vacina da AstraZeneca/Oxford ou da Moderna.,0,75
1349505881331871745,Wed Jan 13 23:57:29 +0000 2021,São Paulo Brasil 🇧🇷,"@CarlaZambelli38 Nunca pensei em apoiar uma vacina russa,mas que pesquisei ela é a mais segura.",1,25
1349138828402036737,Tue Jan 12 23:38:57 +0000 2021,,@silvionavarro @jorgeponce2014 Ué. O arrombado do teu presidente poderia ter trazido a Pfizer e moderna pra cá. Por que não trouxe?,-1,50
1347316110245425152,Thu Jan 07 22:56:07 +0000 2021,Madrid-Barcelona,@justSwimmyy @LaraSmirnova_ por dar contexto https://t.co/wG7lVkHk4Q,0,75
1346967267276419078,Wed Jan 06 23:49:56 +0000 2021,"Brasília, Brasil","@CarlosBolsonaro Ficar em casa tinha e tem a ver com controlar a disseminação do covid-19 rapidamente, mais  quem tomou está postura estava preocupado com o povo Brasileiro,        E vocês fizeram o que durante o ano de 2020?",-1,50
1348369698698702855,Sun Jan 10 20:42:42 +0000 2021,Brasil,"@FranciAndradexx @KaliTozi @dadourado A Moderna, p.ex., tem o estudo publicado (inclusive no site deles), a Pfizer também, até a Oxford AstraZeneca. Aguardamos a do Butantan/ Coronavac. Até lá, demonizar a Anvisa é o mesmo que politizar vacina. Por que não foram publicados? Possivelmente tempo.",-1,50
1348056726076084227,Sat Jan 09 23:59:03 +0000 2021,Brasil,@kiernanvhs @i4skinner @obriendp @T0BIOGOTH @wisesnat @R4YW0RLD Corona muié,1,25
1348396409125560322,Sun Jan 10 22:28:50 +0000 2021,rio de janeiro,"@revistaoeste Isto, em plena #pandemia #COVID19 ! 🙄😷🤔",0,25
1348778153439854592,Mon Jan 11 23:45:45 +0000 2021,Porto Alegre,@jphsmx @anvisa_oficial Mas tem a Pfizer :(,0,25
1349142907090038797,Tue Jan 12 23:55:09 +0000 2021,Brasil,@samydana @GabrielNemer_ @mab_sp125 @MBittencourtMD @mellziland @josegallucci Eles têm que mudar de nome.  De Coronavac pra CoronaFRACA. Kkkk,1,25
1349442063893454850,Wed Jan 13 19:43:54 +0000 2021,,"@xicograziano @butantanoficial Prefiro da AstraZeneca, ou da Moderna! Boa sorte! Obs: Mesmo após tomar a Vacina, não se esqueça de manter com rigor as orientações de prevenção ao Covid, pois mesmo tomando a vacina você poderá estar nos 50% que a imunização não funcionou 😉",1,25
1349385522599366656,Wed Jan 13 15:59:13 +0000 2021,,"@xicograziano @butantanoficial Prefiro a da Pfizer ou a da Moderna. Agora, se vc quer apoiar a vacina xingling do governador Docinho p não ficar mal com o papai FHC, boa sorte, vc vai precisar... https://t.co/ijPqrf95as",1,25
1347331959165505544,Thu Jan 07 23:59:05 +0000 2021,,@jdoriajr Eu trabalho com passoa acima de 60 ano todos fala que tem medo de tomar vacina da China .,1,25
1349481931814162435,Wed Jan 13 22:22:19 +0000 2021,,"@m4tt_murdock bem, querendo que o coronavirus acabe logo",0,25
1347599806773030916,Fri Jan 08 17:43:25 +0000 2021,Recife,@sputnik_brasil Sabotagem no Brasil se acentuando. /// Queda de cabo deixa capital do Maranhão sem energia elétrica https://t.co/JIyvTpL8PO,1,50
1348361343838154753,Sun Jan 10 20:09:30 +0000 2021,"São Paulo, Brasil","@MarceloMutts Isso não é verdade.  A Pfizer oferecera 70 mi doses pro governo, q não comprou.   A ABCVAC negociou 2 mi doses com farmacêutica indiana que não tinha contrato com o gov BR.   A qtd de vacinas que virá para nós depende do qto gov federal, estaduais e empresas negociarem pelo mundo",-1,50
1347678291642249222,Fri Jan 08 22:55:18 +0000 2021,Palmas-TO,@reportersalles Acho que vai continuar #COVID19 mas temos também #VotoImpressoEm2022 e #BolsonaroPresidente2022,0,25
1348765434602930178,Mon Jan 11 22:55:13 +0000 2021,,"@g1 Mais todos que foram enterrados morreram de covid-19, da informação direito KRLH... agora só morre de corona, o coração parou a culpa é do corona, o cérebro parou e culpa do corona ,tomou uma facada ou um tiro a culpa da morte e do corona, façam reportagem  repórteres e informem.",1,75
1346969640782737408,Wed Jan 06 23:59:22 +0000 2021,Novo Hamburgo,@real_cesare É tipo uma vereadora que queria ser prefeita. Ela só pensa no kit covid em vez de falar e cobrar a vacina...,0,25
1347331886146793472,Thu Jan 07 23:58:48 +0000 2021,,"@CeliaGusman1 @tarcisiogdf @jdoriajr ""Garantiu que tivessemos vacina"". Sem mais.🤪🤪🤓🤓😳😳😳😳😳😳😳😫😫😩😩",0,75
1347315658699247616,Thu Jan 07 22:54:19 +0000 2021,"São Paulo, Brasil","@jdoriajr É a primeira boa notícia sobre o combate à Covid19 que recebemos no Brasil desde o início da pandemia.  Obrigado, Governador Doria, por seu empenho e eficiência, vencendo o negacionismo do Gov Federal!",0,75
1349132477298839564,Tue Jan 12 23:13:42 +0000 2021,São Paulo,"@lueneadelino @jairbolsonaro @STF_oficial @jdoriajr @Biakicis @CarlaZambelli38 @carlosjordy @BolsonaroSP @bibonunes1 @carteiroreaca Essa história de 50,3% parece aquela nota 'arredondada' que o aluno só responde ou estuda o tanto para passar. Sinovac pergunta: ANVISA quanto eu preciso pra passar? Nota acima de 50%... SINOVAC diz: Blz 👍🏽toma aí 50,3%, governo me dê o dinheiro agora... 🤨",1,25
1346570754557673473,Tue Jan 05 21:34:20 +0000 2021,São Paulo,"@HomeroNave @MutanteBrasil @jralberich @gperioto1 @reinaldoazevedo É mesmo? Vejamos: tem ""acordo"" com vacina da Oxford, mas as doses são produzidas na Índia (que já proibiu exportações). Não tem acordo com Pfizer, nem Moderna, nem Sinovac, nem Johnson &amp; Johnson. Tem menos de 3% das seringas que são necessárias. https://t.co/XjmbEww1Tv",-1,75
1349108949686099969,Tue Jan 12 21:40:13 +0000 2021,,"@leandroruschel A China aprovou a vacina do Laboratório Sinopharm. Não a Coronavac, da Sinovac.",-1,75
1347255410517020675,Thu Jan 07 18:54:55 +0000 2021,Brazil,@joicehasselmann @butantanoficial Tome SPUTNIK e vá para o espaço rapidinho!,1,75
1348778374215446528,Mon Jan 11 23:46:38 +0000 2021,Brasil,"@acmneto_ ""Em comunicado divulgado para a imprensa, a fabricante diz que a decisão foi tomada ""à medida em que a pandemia de Covid-19 amplia a persistente capacidade ociosa da indústria e a redução das vendas, resultando em anos de perdas significativas"". FICA EM 🏠",-1,75
1348742269877235712,Mon Jan 11 21:23:10 +0000 2021,"São Paulo, Brasil","@gazetadopovo Sim. E além disso para se explicar o pq de Israel ter tantas doses de vacina da Pfizer vs outros países basta olhar a bio do presidente da Pfizer: judeu com pais que sobreviveram ao Holocausto. Coincidência ou priorização? Nem EUA, e a Pfizer é americana",1,50
1348418049850953728,Sun Jan 10 23:54:50 +0000 2021,"Rio de Janeiro, Brasil",@charlie_mouch @LigiaMauraCosta @jose_neumanne @anvisa_oficial Meu amigo... Você entendeu tdo errado! Não sou contra vacina... Sou contra a politização em torno dela e acho que ela vem toda do Gov de SP. Deve cumprir o quem que tem que ser cumprido e ponto. Eles não o fizeram e estão seguindo a cartilha para desacreditar esta vacina.,-1,25
1347686251881783296,Fri Jan 08 23:26:55 +0000 2021,,@raphaelviicente Quem como o ovinho de codorna e o queijinho de praia já tá morto por dentro e imune ao corona,1,75
1348047356705570817,Sat Jan 09 23:21:50 +0000 2021,,@LuisCValois Mas em razão do COVID19 ele é obrigado a aguentar a catinga da maconha? Os argumentos a favor da droga poderiam não se valer de comparações. É um risco.,1,25
1346965404057538560,Wed Jan 06 23:42:32 +0000 2021,,"@rosana Bozo,vc é incompetente e tá levando centena d milhares a morte;vc é o presidente e está cortando na saúde, criando medidas falsas p negar compra d vacina, seringas e agulhas; vai trabalhar seu vagabundo!😡.Cadê a vacina p COVID-19 e serigas q pagamos todos os dias por impostos?😡",0,25
1349141044332539911,Tue Jan 12 23:47:45 +0000 2021,,"@jornalnacional Para precionar a Anvisa a aprovar a vacina Coronavac, vejam que a Globo insisti em não divulgar queda da COVID -19 e sim o aumentando demasiadamente... pura falácias ...",1,25
1347667577498165248,Fri Jan 08 22:12:43 +0000 2021,"Fortaleza, Brasil","@RodrigoMaia O STF, GOVERNADORES E PREFEITOS, são responsáveis pelos mortos por COVID19.  O PSL decidiu apoiar Arthur LIRA para Presidente da Câmara dos deputados. O BRASIL AGRADECE e apoia.",1,25
1348743245333983236,Mon Jan 11 21:27:02 +0000 2021,Cuiaba,"@CarlaZambelli38 A da AstraZeneca e da Universidade de Oxford teve, em média, uma eficácia de 70%. . Não muito diferente da Coronavac",-1,75
1348300073667588096,Sun Jan 10 16:06:02 +0000 2021,"Uberaba, Brasil","@sputnik_brasil Deve estar escondido em algum bunker do Apocalipse, está melhor que a gente.",0,75
1346967378723160065,Wed Jan 06 23:50:23 +0000 2021,,"@lobaoeletrico Bozo,vc é incompetente e tá levando centena d milhares a morte;vc é o presidente e está cortando na saúde, criando medidas falsas p negar compra d vacina, seringas e agulhas; vai trabalhar seu vagabundo!😡.Cadê a vacina p COVID-19 e serigas q pagamos todos os dias por impostos?😡",0,25
1347320806884454400,Thu Jan 07 23:14:47 +0000 2021,ela/dela,@jungkooob era pra eu me formar esse ano coronavirus leeeeeee,0,75
1348677940322689025,Mon Jan 11 17:07:32 +0000 2021,"Sistema Solar, Via Lactea...","@o_antagonista 5. Sputnik V, vai ser fabricada no Brasil e vendida para os países vizinhos; 6. Outras nem estão sendo cogitadas;  Seringas❌ Logística de distribuição❌ Logística de armazenamento❌ Logística de vacinação ❌   Estamos diante de hipótese de incompetência ou de competência?",1,75
1348767697669074947,Mon Jan 11 23:04:12 +0000 2021,Cotia- SP,Certeza que essa exigência de confidencialidade foi exigência da Sinovac. Reflexo do governo ou não?,-1,25
1347646512600383490,Fri Jan 08 20:49:01 +0000 2021,"Belo Horizonte, Brazil",@liberdademedico O único problema de vocês é com a vacina ser dá China? Tomaria se fosse da Pfizer ou Moderna? Eu não tomava nem fudendo,0,50
1346967937207439360,Wed Jan 06 23:52:36 +0000 2021,Rio de Janeiro,"@gbianch @ColohDisturbia @MaBecker1403 @jairbolsonaro @mctic @Astro_Pontes A tecnologia utilizada não importa se não foi testada como deve, o corpo humano é complexo demais para colocar alguma coisa lá sem testar tudo. O remédio é um auxiliar para ajudar o corpo a se recuperar. A vacina realmente testada é a melhor solução.",1,25
1346583783101898753,Tue Jan 05 22:26:06 +0000 2021,Petrolina,@oatila Qual sua opinião sobre a SPUTNIK V?,0,75
1349107689964634112,Tue Jan 12 21:35:13 +0000 2021,,"Para ser aprovada, uma vacina deve ter eficiência geral mínima de 50% (OMS/Anvisa)  ""Mas a eficácia geral das vacinas da Pfizer e Moderna são maiores que a da #coronavac, por que comemorar?""  Na Ciência, um número nunca é só um número. Já ouviu falar nos três E's? ⬇️",-1,75
1348768315930529796,Mon Jan 11 23:06:40 +0000 2021,"Amazônia brasileira, A. Latina",@Luciana_FR Foi quando os anti vacina começaram a dizer que a Pfizer transforma as pessoas em jacaré.,-1,50
1348674263423852544,Mon Jan 11 16:52:56 +0000 2021,Brasil,"@sputnik_brasil Estamos caminhando para uma guerra mundial,  entre pessoas civis. Incitada por líderes do MAL . ⏰🌎⌛🚨",1,75
1348418507382382601,Sun Jan 10 23:56:39 +0000 2021,,@euperuzini_tgp sempre mesmo com vacina,0,75
1348339732112150533,Sun Jan 10 18:43:37 +0000 2021,,"@luisnassif @AmendoncaMJSP Qual Presidente coloca em dúvida a vacina?Se tá falando da vachina da Sinovac,q nem na China está sendo usada,q não fornece documentos c dados suficientes p ANVISA aprovar,q de repente,passou ser desnecessário o uso da  ""ciência""p sua aprovação,será dessa vacina  q vc tá falando?",1,25
1346968254447640577,Wed Jan 06 23:53:51 +0000 2021,"Belo Horizonte, Brazil","@luckyapolo @celsodossi Humildemente, acho que a gente continua sendo o mais patético, mas a mídia tá cansada. Nunca superarei o Bozo ""as empresas farmacêuticas que deviam procurar a gente querendo vender vacina"". 😭",-1,50
1348417658706866176,Sun Jan 10 23:53:16 +0000 2021,nic | arthur (s),@Pabloxxxcec não vamos tomar vacina cec 😭,0,50
1348760539384717317,Mon Jan 11 22:35:46 +0000 2021,,"@Ioumind tenho covid19, depressão, ansiedade, pânico, pressão alta, pressão baixa, hpv, hiv, dengue, zika, chicungunha, peste negra, poliomielite, paralisia infantil, osteoporose, gripe suína, febre amarela, meningite, gonorreia, herpes, faringite",1,75
1348405785060139019,Sun Jan 10 23:06:05 +0000 2021,@TomFelton,@larryslxxve vou pegar Corona nn,0,75
1346581497961197575,Tue Jan 05 22:17:02 +0000 2021,,"@gazetadopovo Ué, cade a coronavac? não tinha feito acordo com o doria. Mais um engano pelo idiota/imbecil kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",1,75
1348770960145592325,Mon Jan 11 23:17:10 +0000 2021,Maré - Rio de Janeiro,"👉🏾 A cartilha “Como se proteger do coronavírus?” é uma realização do Observatório de Favelas, feito com o apoio da @fiocruz e com parceria do projeto de extensão @saberesemsaude1, da @ufrj, e com A Madre Produtora.  Acesse a cartilha completa: https://t.co/JmB3F6piM2",-1,75
1347690876580016132,Fri Jan 08 23:45:18 +0000 2021,,"@Biakicis Criticada por Pazuello, Pfizer diz que ofereceu vacina em agosto; entenda. https://t.co/DhmLFfkWXk 👆",-1,100
1347546469629308929,Fri Jan 08 14:11:29 +0000 2021,Brasil,O órgão regulador britânico aprovou o uso da vacina da farmacêutica americana Moderna. É a 3ª vacina liberada para uso emergencial no país: https://t.co/N4LJdSZcvc #Edicao10 #GloboNews,-1,75
1346555323788783616,Tue Jan 05 20:33:01 +0000 2021,"São Paulo, Brasil","@mellziland No dia 8 terão passado os 15 dias solicitados pela Sinovac desde a coletiva de imprensa do 23 de dezembro para fazer análisis dos resultados do ensaio clínico de Fase 3 da Coronavac no Brasil, junto a Turquia e Indonesia e informar os dados finais de eficâcia. Alguma novidade?",-1,75
1349141549171531779,Tue Jan 12 23:49:45 +0000 2021,"Rio de Janeiro, Brasil","@mr_casella @diogomainardi A Vacina de Oxford, já está prontinha, só aguardando a liberação da Anvisa, mas, fique a vontade, pode tomar essa aí de 50,38%",-1,25
1346607396056150017,Tue Jan 05 23:59:56 +0000 2021,Japan,@o_antagonista Varios defensores da vacina tomam e morrem! Uai Conhesia gente que ficou de quarentena trancado dentro de casa pegou covid e morreu!,-1,25
1348385392026906626,Sun Jan 10 21:45:03 +0000 2021,,"@aleecheverria @fabriconceicao @luisnassif @AmendoncaMJSP Não adianta ter pressa em algo, que para ficar bom precisa de anos https://t.co/w5y88WyUCg",1,75
1346588934881599488,Tue Jan 05 22:46:35 +0000 2021,"Esperantina, Brasil","A vacina da @pfizer e a Moderna não tem condições de entregar enormes estoques agora para União Europeia. A vacina chinesa do @jdoriajr, a Coronavac sequer é citada nas negociações das democracias liberais.",-1,25
1348359993435807744,Sun Jan 10 20:04:08 +0000 2021,,@O_Pensador64 @ojrdev @CNNBrasil Engraçado que até a Rainha da Inglaterra tomou vacina da Pfizer mas o Governo Brasilleira acha que faz virar jacaré.,-1,25
1346917438642814980,Wed Jan 06 20:31:56 +0000 2021,"Recife, Brasil",@AstridNascimen1 @TeichNelson A da Oxford os insumos também vem da China também. Kkkkkkkk E DA DA Pfizer o presidente já mostrou que não quer comprar... Quer dizer ele@só quer comprar 1 vacina para tirar a foto antes do Doria... só o que importa pra ele... https://t.co/2MCRIY7pIW,-1,75
1348739048953815046,Mon Jan 11 21:10:22 +0000 2021,,"@kakukinha @7U15exe Meu Deus, você ta falando de uma noticia de novembro, quando te mostrei uma de dias atrás dizendo que a AstraZeneca chega a 100%.  Deixa de ser orgulhosa, muda para uma outra pauta que acha que vai ganhar. 😂",1,75
1349137200580067335,Tue Jan 12 23:32:29 +0000 2021,Duque de Caxias - Rio de Janei,@Zizi2025 @analise_covid19 @obscovid19br @UPVacina @grupo_infovid @Pmuchscience Obrigado pelas indicações!🤜🏼🤛🏼,0,75
1348398220037255172,Sun Jan 10 22:36:02 +0000 2021,Niterói,"@serrangabrielv Mesmo sem coronavirus, lugar sempre foi muito morto e vai continuar sendo  tem porra nenhuma pra fazer aqui",0,75
1348041392191373314,Sat Jan 09 22:58:07 +0000 2021,"São José dos Campos, Brasil","@g1 A ordem é higienizar contra o covid19, ninguém falou nada contra escorpião! Brasileiro é folgado, já tá pedindo demais.",0,75
1347630357265395714,Fri Jan 08 19:44:49 +0000 2021,,"@TrollVaderBR @g1 ""A vacina Sputnik V é 91,4% eficaz no 28º dia após a aplicação da primeira dose e 95% eficaz no 42º dia (correspondente a 21 dias após a segunda dose) e é armazenada a uma temperatura de 2 a 8 graus Celsius.""  Valor: US$10 https://t.co/Vj5xaIgj0G",-1,100
1347328684659769348,Thu Jan 07 23:46:05 +0000 2021,brasil,"@leandroruschel A esquerda que tanto criticou o Power Point da Lava-Jato, agora quer que a ANVISA aceite o da CORONAVAC!  🤣🤣😂😂😂",0,25
1349500734467878912,Wed Jan 13 23:37:02 +0000 2021,"Rio de Janeiro, Brasil",@adbrasil @Bot_Corona_V O senhorzinho que aplicou a vacina no presidente tremia mais que cara verde.,0,50
1348779363295256576,Mon Jan 11 23:50:33 +0000 2021,"Rio de Janeiro, Brasil","Para dimensionar essa tragédia, o programa usou a ferramenta #NoEpicentro, desenvolvida pela #AgênciaLupa. O aplicativo, lançado em julho de 2020 em parceria com o @GoogleNewsInit, aproxima os dados da realidade de cada um de nós, mostrando seu real impacto. #covid19",-1,25
1348766459661594624,Mon Jan 11 22:59:17 +0000 2021,,"@RodrigoMenegat @nado_peron Quais são inviáveis? A Fiocruz tem capacidade de produzir quase, se não todas elas. E quanto ao armazenamento, os pesquisadores falaram q isso ñ é empecilho, especialmente em cidades médias e grandes. Só queria saber pq a Oxford/AstraZeneca tá saindo a 20 a dose e a sinovac a 55",-1,75
1347293231747313667,Thu Jan 07 21:25:12 +0000 2021,"Poznan, Polónia",@rodrigog27 @MessiasNeves12 @minsaude @govbr @secomvc @jairbolsonaro @casacivilbr @fiocruz @butantanoficial @AstraZeneca @OPASOMSBrasil Se fudeu!,0,75
1347689594859483140,Fri Jan 08 23:40:12 +0000 2021,"Jacareí, Brasil",@xbreadla @luanavila04 MEU DEUS VDD LANSAMOS O CORONA NO ADV,1,25
1347922914473959425,Sat Jan 09 15:07:20 +0000 2021,"Vancouver, British Columbia",@VemPraRua_br A planta da AstraZeneca já foi inspecionada em dezembro e teve o CBPF publicado. Essa guerra política q vcs promovem não ajuda em nada. https://t.co/1I5OqqDfi3,-1,75
1348754036514836481,Mon Jan 11 22:09:55 +0000 2021,,"@roh_orc Vou botar ""Coronavirus"" ""Bolson4r○"" e ""Naz1smo""",0,75
1349143856122646536,Tue Jan 12 23:58:55 +0000 2021,"São Paulo, Brasil",@PauloCruzkilomb @butantanoficial Pode usar minha dose.... Eu vou de vacina do Bozo.... Sem mentiras e maracutaias..... À esquerda pode toda vir para a Coronavac...,1,75
1348029785394585603,Sat Jan 09 22:12:00 +0000 2021,bem ali,"@morlucas_ Não é por covid19, mas sim pra fisioterapia pós covid19, assim estão passando!",0,75
1349371167728132098,Wed Jan 13 15:02:11 +0000 2021,,"@Abraham69991455 @JornalOGlobo Eu preferiria a da Pfeizer (95%) ou da Moderna (92%) em uso nos Estados Unidos, Canadá, Israel e Europa. Mas o expert em logística não consegue fazer a logística da vacina... Vacina da Astra: 2 milhões de doses = um milhão de imunizados. E os outros 99,5% da população?",-1,75
1347985856292909056,Sat Jan 09 19:17:27 +0000 2021,,"@o_antagonista Eu confio na vacina da Pfizer, Moderna, Oxford AstraZenica, sei que o Butantan que é do Brasil 🇧🇷 não de BOLSODÓRIA, é confiável Fiocruz Manguinhos-RJ, mas a vacina chinesa Coronavac-Sinovac, a OMS ainda não reconheceu para ser distribuída em todos os países!",-1,25
1347652313058594817,Fri Jan 08 21:12:04 +0000 2021,,"@soutamires_sp Q coisa patética! Nem sabem q a maior parte das vacinas serão da Oxford, q aliás, é mais eficaz q a coronavac e mais barata tb.",1,25
1349414463301160969,Wed Jan 13 17:54:13 +0000 2021,Gado Bravo - PB,"@diegodrummer10 @psmoreno @rosa_riscala kkkkkkk tu acha q uma vacina só vai dar conta. No meu tweet original ja falei da de Oxford (Astrazeneca). As duas q são produzidas no Brasil são prioritárias. Tem a da Jansen, mas até agora o Brasil não entrou em contato.",-1,50
1348031482091204608,Sat Jan 09 22:18:45 +0000 2021,"Rio de Janeiro, Brazil","@gazetadopovo Ranking de países vacinando contra o coronavírus:  🇺🇲 5,9 milhões de pessoas 🇨🇳 4,5 mi 🇮🇱  1,7 mi 🇬🇧 1,3 mi 🇦🇪 887 mil 🇷🇺 800 mil 🇩🇪 417 mil 🇮🇹 413 mil 🇨🇦 230 mil 🇪🇸 200 mil 🇵🇱 160 mil 🇧🇷 0 pessoas 🤡",1,25
1346915843507159045,Wed Jan 06 20:25:36 +0000 2021,Brasil,@milidomitocrf Moderna: 94% de eficácia https://t.co/Sd2MNG5At1,-1,75
1346932445866831879,Wed Jan 06 21:31:34 +0000 2021,Sao Paulo /Brazil,@rummens Sputnik tá fazendo live da porta no YouTube. Tá louco,1,25
1349058003346083843,Tue Jan 12 18:17:46 +0000 2021,"Brasília, Brazil","@MCruzLopes @jcamargonyc Sim a comparação é relativamente injusta, mas o meme é imperdível. Mas agora falando sério, compara a Astrazeneca ou Sputnik ou mesmo a Pfizer com a Coronavac.",0,75
1346594049113944064,Tue Jan 05 23:06:54 +0000 2021,"GS ZZ9 Plural Z α, Earth","MUITO OBRIGADO às pessoas voluntárias (https://t.co/sGwmP9afbb) que trabalham diariamente na coleta dos dados! &lt;3 Em especial a @jessfranca @flamenani @dneumann28 @bmenani @turicas Para outras novidades, acompanhe nosso canal no @Telegram: https://t.co/g2P24Lc2vm",0,75
1346965109839712256,Wed Jan 06 23:41:22 +0000 2021,"São Paulo, Brasil",@suboechat melhoras susu 💖 mete esse corona na porrada,1,25
1346577610738954240,Tue Jan 05 22:01:35 +0000 2021,Rio de Cabral,@conexaopolitica @UNBORNness Vacina da Pfizer só tomo se for de Viagra. Essa sim funcionária.,1,25
1348761644739031040,Mon Jan 11 22:40:09 +0000 2021,"São Paulo, Brazil","@Rconstantino a Vacina do Butantan, em parceria com Sinovac, é segura e passou em todos os testes de laboratório como acontece com a gripe. A vacina, inoculada em ratos, produziu anticorpos. Entre outros tantos testes... e esta vacina possui uma vantagem logística e cultural.",-1,75
1349137397288722433,Tue Jan 12 23:33:15 +0000 2021,"Niterói, Brasil",@tokyomarigolds Ajude o CLAUDIO a inventar a civilização depois do corona,1,25
1348777155589787651,Mon Jan 11 23:41:47 +0000 2021,,"@JaqueVeira @felipeneto é foda, ajudar a prevenir o corona ou ter empatia pela jaqueline? eis a questão",1,75
1347299860488327174,Thu Jan 07 21:51:33 +0000 2021,"Porto Alegre, Brasil","@kimpkat Brasil tem 354 milhões de doses de vacinas contra #COVID19 para 2021: ▶️2 milhões da AstraZeneca (importadas) ▶️100,4 milhões da Fiocruz/AstraZeneca (1º semestre)  ▶️110 milhões da Fiocruz/AstraZeneca (2º semestre)  ▶️42,5 milhões Covax Facility ▶️100 milhões do Butantan/Sinovac",-1,75
1348408623056228353,Sun Jan 10 23:17:22 +0000 2021,"Valinhos, Brasil","@lpbragancabr O que a reaçada🐂 tosca não entende é que, nas redes sociais...: 👉🏼 Emitir opinião/análise é permitido (""Com a diminuição da tx de juros pelo FED, aumentará ingresso de USD no Brasil"") 👉🏼 Fake news (""Cloroquina cura coronavirus"") e instar fascistas a invadir o Congresso NÃO! https://t.co/k8TqufTFFu",-1,50
1349125875204304896,Tue Jan 12 22:47:28 +0000 2021,Lisboa,"Além de que Marisa Matias misturou a informação e indicou factos falsos.  Não era o privado que queria cobrar 13.000 euros/dia.  Este era o valor que o Estado queria pagar, no máximo, ao privado, por 4 dias de internamento com ventilação!  https://t.co/5gH51BKBA8",-1,25
1347611101593284611,Fri Jan 08 18:28:18 +0000 2021,"São Paulo, Brasil",@rehventura Se eu fosse o governo americano q precisa internamente de pelo menos 700 milhões de doses de uma vacina como a da pfizer/moderna sem capacidade de produzir pra essa demanda eu pagaria lobistas pra fazer propaganda contra a vacina. Afinal quanto + sobrar vacinas... https://t.co/Rq3QgNx9u7,1,25
1346946657250725888,Wed Jan 06 22:28:02 +0000 2021,Indaiatuba-SP,"@butantanoficial @SylviaNunes1 @butantanoficial é inacreditável alguém dar crédito a absurdos como esses, mas já q é pra inventar fake news podia dizer q a gente ia virar x-men seria mais divertido kkkkk #vacinajá torcendo pra q a coronavac seja aprovado e liberada logo....",1,75
1346851240353951745,Wed Jan 06 16:08:53 +0000 2021,,@Sputnik_kintupS @sudisoks_ Foda quando a suki aparece 😭😭😭😭😭 Nos meus sonhos aparece tá,0,75
1348416849801842692,Sun Jan 10 23:50:04 +0000 2021,,@louisnvs Se o corona for cachaça mal tomada😔🙌🏾,1,25
1349431404111802368,Wed Jan 13 19:01:32 +0000 2021,,@CarlaZambelli38 Essa Sputnik também é duro de acreditar hein?,0,75
1346906610380234752,Wed Jan 06 19:48:54 +0000 2021,"São Paulo, Brasil","@izaura_reboucas @AiltonBenedito A parceria com os chineses da Sinovac prevê troca de conhecimento, de tecnologia, mas a produção local será totalmente brasileira. Será do Brasil, de São Paulo, do Butantan, utilizando a matéria-prima chinesa. (+)",-1,75
1349090663707664385,Tue Jan 12 20:27:33 +0000 2021,"Brasília, Brasil","@sergiodireita1 ...e o preço ?por dose:  AstraZeneca: €1,78  Johnson &amp; Johnson: US$ 8,50 (€6,94)  Sanofi/GSK: €7,56  BioNTech/Pfizer: €12  CureVac: €10  Moderna: US$ 18 (€14.70)",1,75
1349143155917131776,Tue Jan 12 23:56:08 +0000 2021,"Florianópolis, Brasil","@_nderson Será? O contrato já foi feito há bastante tempo, acho que a de Oxford seremos um dos primeiros a receber",1,25
1348734001058623489,Mon Jan 11 20:50:18 +0000 2021,São Paulo,@LucianoTkSantos Exigiu de todos.... mas a Pfizer e a AstraZeneca passaram tudo que a Anvisa exigiu.. já a sinovac....,1,25
1347315876698202112,Thu Jan 07 22:55:11 +0000 2021,,@Cardinot queria saber se foi verdade que os familiares do Genival Lacerda se despediu dele e muitas gente estava ao redor do local onde o corpo estava.  E pq milhares de pessoas não puderam de despedir das pessoas que morreram com #COVID19 e os corpos eram despejados em vala,1,50
1348047601678090243,Sat Jan 09 23:22:48 +0000 2021,,@FigaroAndre Opção melhor não seria a da Oxford/Fiocruz?,0,75
