tweet_id;created_at;user_location;tweet_text
1346444977484791808;Tue Jan 05 13:14:33 +0000 2021;;@BolsonaroSP Luz giratória de carros de políciaEnfermeira, de 41 anos, de  Portugal sofreu uma “morte súbita” apenas dois dias depois de receber a vacina Pfizer / BioNTech. https://t.co/Iet11z9PBg
1347331880551673859;Thu Jan 07 23:58:47 +0000 2021;Vitorinha - ES;Estamos no mesmo barco, meus anjos. Se tiver que dar merda, vai dar, porque nós, jovens e “saudáveis”, somos quem mais faz merda e quem vai receber por último a desgraça da vacina  Vocês dos coronafest vão poder pegar e espalhar muito até a vacina chegar, fiquem tranquilos
1348041009406636034;Sat Jan 09 22:56:36 +0000 2021;Espírito Santo, Brasil;@RodrigoMaia, você é um covarde e cúmplice nas 200 mortes por covid19, pois recusa em abrir o processo de impeachment do @jairbolsonaro.   #ImpeachmentBolsonaroUrgente  #ForaBolsonaro  #ForaBolsonaroGenocida  #COVID19  #MilíciaBolsonarista
1346603035846389761;Tue Jan 05 23:42:37 +0000 2021;Fortaleza , Ceará;@ricocomvc Me vacinar contra a covid19 Aguardando o imbecil que está no poder decidir.
1347647182674026496;Fri Jan 08 20:51:41 +0000 2021;;@UOL Vachina para os paulistas, que esta escondendo a efetividade global   Oxford para o resto do Brasil
1348255622362443776;Sun Jan 10 13:09:24 +0000 2021;Washington, DC;@sglasberg @butantanoficial Não foi assim, Sérgio.  Todos os outros — Pfizer, Moderna e AstraZeneca — tornaram público todo o material submetido às agências reguladoras.
1348416625159110661;Sun Jan 10 23:49:10 +0000 2021;;@chiizizin A situação com a Covid 19 é lamentável, acho que todos nós fomos afetados de maneiras diferentes, espero que a situação onde você mora melhore🥺😭😥🙏
1347674504580001792;Fri Jan 08 22:40:15 +0000 2021;Mato Grosso, Brasil;@greengodict VEM Astrazeneca, CoronaVac, Pfizer, Janssen, Sputnik V..... VEEEM TODO MUNDOOOOOO (risadinha do Catra)
1346600734981300233;Tue Jan 05 23:33:28 +0000 2021;;@vitoriarichardd n é castigo é corona....
1347328056323616769;Thu Jan 07 23:43:35 +0000 2021;;@starlessnightss Ficou famosa. Teu rabao tá no G1  https://t.co/F04FDuEyaw
1348772021061230601;Mon Jan 11 23:21:23 +0000 2021;ICON @snowpi no IG;E vos de pegar corona porque tem que ir no médico ou o ouvido vai cair fora (e eu vou morrer junto)
1348410626163568645;Sun Jan 10 23:25:20 +0000 2021;ᵈⁱˢᵗʳⁱᶜᵗ 9;@AlissaAPS Vai dar tudo certo! Sua mãe é incrível cara kkk só pede pra ela tomar cuidado com o corona viu ❤️
1348036461518614530;Sat Jan 09 22:38:32 +0000 2021;Buenos Aires, Argentina;Maldito coronavirus
1347685159546576896;Fri Jan 08 23:22:35 +0000 2021;;@SimoneRosado @MarcoASardella @lucruzmoscon @taoquei1 Printa aí meu comentário dizendo que sou contra a vacina! Sou contra a OBRIGATORIEDADE e a CORONAVAC! Fica melhor para sua compreensão doutora???
1347631435356770304;Fri Jan 08 19:49:06 +0000 2021;Fortaleza, Ceará;As duas vacinas foram submetidas a ensaios clínicos no Brasil, com parceiros locais, que tramitaram os pedidos de autorização: o Instituto Butantan no caso da Coronavac e a Fiocruz no caso do imunizante desenvolvido pelo laboratório AstraZeneca com a Universidade de Oxford. https://t.co/u6Da5qKMTF
1348398837853990914;Sun Jan 10 22:38:29 +0000 2021;;@michelcandidos2 Pfizer Lixo!!!!
1348033364905885696;Sat Jan 09 22:26:14 +0000 2021;;@lovdayz coronavirus va embora AGORA
1348778077610979328;Mon Jan 11 23:45:27 +0000 2021;Vila Velha ES;@jornalnacional A CoronaVac chinesa é cara, de procedência duvidosa e o principal ineficiente, 60% com duas doses. Parabéns a Fio Cruz e Oxford com uma vacina barata, de procedência e com 70% com uma dose somente. E ao governo federal pela imunização em massa da população com 1 dose Oxford.
1348637151907426304;Mon Jan 11 14:25:28 +0000 2021;Salvador, Brasil;@NovoLauropro @sputnik_brasil Povo maluco, por que.!?? Teria se suicidado.!!?  #ForaBolsonario  #LulaHaddad2022
1347263011074015232;Thu Jan 07 19:25:07 +0000 2021;Campinas, Brasil;@sputnik_brasil Há então ele estava lá p afirmar q existia infiltrados, boçal 😭 🤣 😂 😱 fake news
1348770215035809793;Mon Jan 11 23:14:12 +0000 2021;Portugal 🇵🇹 🇪🇺;"@soundsatphelps ""Tão puta!?""..."
1348054946978156544;Sat Jan 09 23:51:59 +0000 2021;;@thaissnnt @jogueinovitoria Isso já é abuso e falta de bom senso. Galináceos n deveriam tomar vacina contra covid19, mas tomam quatro doses da americaVac 🤔
1348778785777332226;Mon Jan 11 23:48:16 +0000 2021;;@CCambara2 E na Turquia então? https://t.co/iBaoazg8GT
1348780096555986946;Mon Jan 11 23:53:28 +0000 2021;Brasil;@jdoriajr @wef @wefenergy Doria que está acontecendo cada dia e uma taxa de eficaz da CoronaVac, manda o pessoal do Butantan levantar a bunda da cadeira enviar os papéis na escola de enfermagem da Anvisa. PQP tô nervoso
1346590610577367041;Tue Jan 05 22:53:14 +0000 2021;Brasília, Brasil;@carlostgarzi @dehluuis @Douglas12626875 Senhor, hoje a tecnologia é outra, e a vacina de H1N1 foi também feita no curto período, pois como a da coronavírus já existia pesquisas avançadas para o sars.
1346968189440299010;Wed Jan 06 23:53:36 +0000 2021;;@alexandrekalil Um medicamento barato para piolhos pode reduzir o risco de morte de COVID-19 em 80 por cento: estudo https://t.co/VdUz1Qgh1X
1348379893491511307;Sun Jan 10 21:23:12 +0000 2021;;@GloboNews #Edicao18 @octavio_guedes Vacina da Astrazeneca/Oxford não é fabricada pela FioCruz. Fabricação é na China, o Brasil vai importar estas vacinas da India. Como tb Coronavac serão importadas da China. Até agora o Brasil não fabricou qq vacina para prevenir o coronavírus
1348019193757753344;Sat Jan 09 21:29:55 +0000 2021;;@o_antagonista Deve ser por isso que a Pfizer não quis vender pro Brasil. A @anvisa_oficial é GENOCIDA, poodle de jumento.
1347331774041485314;Thu Jan 07 23:58:21 +0000 2021;in home;@futurizando_ coronavac 2021 bolsonaro BRASIL
1346606921575444483;Tue Jan 05 23:58:03 +0000 2021;BH/MG;"@thiagoiroza @hevertonfutebol ""A mídia tem culpa sim, o fica tem um preço muito alto""  MENTIRA - A mídia não foi contra distanciamento social, máscaras vacina e deixou de comprar seringas. Qual o pacote econômico para enfrentarmos a crise? Vem da imprensa isso?"
1348414331126484999;Sun Jan 10 23:40:03 +0000 2021;;@alvarodias_ O Bozo quer vacinar com a Oxford, antes do Doria. Depois  dele tirar a foto, praça provar q “ganhou mais uma vez” do Doria, ele abandonará novamente a vacinação. Any questions?
1348690789019299841;Mon Jan 11 17:58:36 +0000 2021;;@dudusegundo @Anderso14203881 @bandnewstv Na verdade amigo a China não ta tomando a vacina do butatan não (coronavac) eles estão tomando a da sinovac outra vacina chinesa nem eles mesmo quiserar a pior vacina do mundo kkkkkkkkkkkkkkmmmm
1348370886093664256;Sun Jan 10 20:47:25 +0000 2021;;De acordo com a FAA News, o tráfego aéreo foi redirecionado devido a um caso de #COVID19. https://t.co/GhokzqxJwU
1346927888138960896;Wed Jan 06 21:13:27 +0000 2021;;@MotoKomunnist Como aconteceu hoje com uma família da nossa que brigou com todos por causa do Bozo, desrespeitou a Covid19 e a mãe morreu hoje pelo vírus. Estão descolados, assim como nós, pq a situação de não ter despedida é terrível. Mas vamos ver se crescerão moralmente com a dor.
1348415227734405120;Sun Jan 10 23:43:37 +0000 2021;Ohmmmmmmyyyyyyyyggghghhhhhhhgg;@stizepng eu tô mais coisa por causa do corona msm... a pessoa q tiver infectada n vai querer perder o enem 😔
1346602666395316229;Tue Jan 05 23:41:08 +0000 2021;Rio de Janeiro, Brasil;@AlessandroLoio2 A comunidade é responsável por essa fraude em massa de coronavirus é a única doença no mundo que o paga 19mil aos hospitais.....a corrupção roubou merenda escolar imaginam o cenário com 19mil por morto do covid...é complicado
1346478368573644800;Tue Jan 05 15:27:14 +0000 2021;;@peterjordan100 Vai poder tomar a vacina da Moderna... terceira idade e sem botox
1347678291642249222;Fri Jan 08 22:55:18 +0000 2021;Palmas-TO;@reportersalles Acho que vai continuar #COVID19 mas temos também #VotoImpressoEm2022 e #BolsonaroPresidente2022
1347688821585031168;Fri Jan 08 23:37:08 +0000 2021;Vitória da Conquista, Brasil;@_oplua aqui pensando no corona se manifestando de formas absurdamente diferentes..........
1346508669161238543;Tue Jan 05 17:27:38 +0000 2021;Sao Paulo, Brazil;@ramaatkhey @viniduarte86 @Wemersonbr @g1 Perdão, procurei nas matérias mas em nenhuma apareceu Sinopharm nem coronavac/Sinovac Então deduzi que a coronavac era a única
1347648244382388226;Fri Jan 08 20:55:54 +0000 2021;Brasil;"@PastorMalafaia @ValdirB74123454 Jeremias 23, 14 E entre os profetas de Jerusalém vi algo horrível: eles cometem adultério e vivem uma mentira. Encorajam os que praticam o mal, para que nenhum deles se converta de sua impiedade. Para mim são todos como Sodoma; o povo de Jerusalém é como Gomorra.”  #COVID19"
1348781030761750533;Mon Jan 11 23:57:11 +0000 2021;Sao Paulo, Brazil;@MauricioPaint Acho que ele está seguindo o plano de vacina do Doria, só não sei se é certeza essa data, pelo que andei vendo ainda depende de umas coisas pra realmente ter certeza
1346605547584434176;Tue Jan 05 23:52:35 +0000 2021;Formiga - MG;@BrielGuarnieri @Renatinhomg @jairbolsonaro @govbr @Mapa_Brasil @TerezaCrisMS Gabriel, não existe tratamento precose. Único tratamento que o SUS adotou, pelo menos na minha cidade, é o uso de Azitromicina durante o tratamento, oxigênio se a saturação estiver baixa e a intubação. Não sei sobre a % da letalidade mas única saída definitiva é a vacina
1346529863440674818;Tue Jan 05 18:51:51 +0000 2021;Porto Alegre - RS;@WellOMonteiro @folha Ela não optou por outra porque tá aplicando várias, incluindo a da sinovac.
1348043311815258113;Sat Jan 09 23:05:45 +0000 2021;;@KumagawaJ https://t.co/1of2V9vNmw Aqui tem  link da notícia que fala sobre os três estudos.
1348113804257878016;Sun Jan 10 03:45:52 +0000 2021;Ausländer;As prisões sao super lotadas, e a maior parte controlada por fors pela polícia e por dentro quem controla são os detentos. Tem uma ganghe chamada Sputnik que controla tudo lá.
1347692020521963522;Fri Jan 08 23:49:51 +0000 2021;;"@joicehasselmann @jairbolsonaro @realDonaldTrump Criticada por Pazuello, Pfizer diz que ofereceu vacina em agosto; entenda. https://t.co/DhmLFfkWXk 👆"
1346580273484464129;Tue Jan 05 22:12:10 +0000 2021;;@correio Engraçado é que vi em outra reportagem que ele havia morrido de infarto. Agora colocaram na conta do Covid19. Infelizmente a mídia toca o gado do jeito que quer. Incentiva uma vacina feita em 6 meses em detrimento de tratamento precoce.
1348034869817987072;Sat Jan 09 22:32:12 +0000 2021;Jundiaí, Brasil;@VemPraRua_br @RhodrigoM 70 milhões de vacinas foram oferecidas em agosto ele tem total responsabilidade! #VacinaEImpeachmentJa     https://t.co/UqnzML2L6C
1348359123625250821;Sun Jan 10 20:00:41 +0000 2021;;"@elianabragam @Kollber @dariojjunior É preferível vacinar 10 mil pessoas ou ficar parado esperando até a vacina de Oxford estar disponível? Fora que, como o Brasil tem dimensões gigantescas, acho que o primeiro lote de vacinas da pfizer,  seria mais ""gordo"" que os dos países vizinhos."
1346927066760015874;Wed Jan 06 21:10:12 +0000 2021;;@AdelioCRF @g1 https://t.co/qVKwPY8Q9n  Aqui para os pela saco que esquecem as coisas quando lhes convém.   Não vou comemorar a morte do pastor pq ele foi mais uma vítima da ignorância bolsonarista, mas avisados quanto à ineficácia desses remédios todos estão.
1348015177883656192;Sat Jan 09 21:13:57 +0000 2021;;@CNNBrasil A Anvisa é agência mais rigorosa do mundo. As demais são acovardadas, , que não batem de frente com a Pfizer, Moderna e Oxford por esporte rss. SQN! As vacinas estão demorando para serem aprovadas de propósito, pois o governo não acredita em vacina e faz de tudo para atrapalhar.
1347394853139869697;Fri Jan 08 04:09:01 +0000 2021;Rodeio, SC;@hsantos41_lucas @alcaparray @mdalvesbr @DaniloGentili @jdoriajr @GloboNews A Sputnik tem alcance de 91% e eles enviam equipe médica para acompanhar, prefiro! As suas mentiras não me afetam porque são mentiras. Você é um comunista cafona. Simples assim.
1348764956876017664;Mon Jan 11 22:53:19 +0000 2021;;@sergiocruzsouza @MiguelNicolelis Aqui tu encontra os dados epidemiológicos e a gestão de leitos públicos https://t.co/Ph14QLc9Su
1347298974034767877;Thu Jan 07 21:48:01 +0000 2021;Porto Alegre, Brasil;@VemPraRua_br Brasil tem 354 milhões de doses de vacinas contra #COVID19 para 2021: ▶️2 milhões da AstraZeneca (importadas) ▶️100,4 milhões da Fiocruz/AstraZeneca (1º semestre)  ▶️110 milhões da Fiocruz/AstraZeneca (2º semestre)  ▶️42,5 milhões Covax Facility ▶️100 milhões do Butantan/Sinovac
1346570175013920768;Tue Jan 05 21:32:02 +0000 2021;;@AdilsonAlves_Jr @arthurmoledoval Annals of Internal Medicine não é confiável? https://t.co/f90KccOyey  Swiss Medical Weekly tbm não é confiável? https://t.co/mfV2UerCJn  Travel Medicine and Infectious Disease tbm não é uma boa fonte? https://t.co/6f9cf67DFA  oxford tbm é uma porcaria? https://t.co/u2hahlEbSq
1346850204675428353;Wed Jan 06 16:04:46 +0000 2021;São Paulo, Brasil;@EdgarBlz @UOLNoticias Por questões contratuais, os dados apurados na fase 3 estão sendo analisados pela Sinovac, parceira do projeto, e em breve serão divulgados. (+)
1346559312286552064;Tue Jan 05 20:48:52 +0000 2021;Irapuato, Gto;@jfcastaneda9 Si es AstraZeneca o Pfizer si💉
1347428078163795969;Fri Jan 08 06:21:02 +0000 2021;;"@jairbolsonaro @tvbrasilgov ÓTIMA NOTÍCIA Jonhson&amp;jonhson Vacina Moderna Anunciou Eficácia 100% Idosos Condicionada -22 geladeira comum 👏👏👏👏👏"
1346607123409625099;Tue Jan 05 23:58:51 +0000 2021;São Paulo, Brasil;@alvarodias_ No meu conceito, a liberdade vale mil vezes mais que a vida e por ser livre, eu ñ quero e ñ irei me submeter a essa porcaria de vacina.  #CompartilheEssaIdeia
1346605552462409728;Tue Jan 05 23:52:37 +0000 2021;Campinas, Brasil;@Marcelodedois Claro que não, D2, não viaja.  O Brasil será o único país do mundo a não ter vacina nenhuma.
1346587547913363457;Tue Jan 05 22:41:04 +0000 2021;;@GeracaodeValor Faltou mencionar a proibição de especialistas da OMS que foram barrados na China, para não investigarem a origem do Coronavírus
1347692537805357063;Fri Jan 08 23:51:54 +0000 2021;;@jairbolsonaro @tvbrasilgov A Pfizer ofereceu a vacina em agosto, ofereceu 70 milhões de doses para entregar em dezembro e vcs não quiseram. Se tivéssemos começado a vacinar em dezembro, mais de 1000 mortes poderiam ter sido evitadas . Genocídio, irresponsabilidade.
1347310921119637506;Thu Jan 07 22:35:30 +0000 2021;;@martinsevertoon @trathanius @g1 Pois é! https://t.co/X9wV4oV3pc
1347325795103100930;Thu Jan 07 23:34:36 +0000 2021;;@Lahrs6 Mais um vagabundo sangue suga agente da CORONA FRAUDE $$$
1347308602688745472;Thu Jan 07 22:26:17 +0000 2021;Brasília, Brasil;@mab_sp125 @daniellarrais @Miltonneves @MBLivre Ninguém aqui comentando algo também importante: o preço. A vida é comparação! Além de eficácia menor a Coronavac custa o dobro de Pfizer e AstraZeneca! https://t.co/AuFIhw3UbG
1347689117639987200;Fri Jan 08 23:38:19 +0000 2021;##DAZATSU :: これはあなたの街です, あなたはこの街を守った 一 🏠 ≠ armed detective agency !! 太宰治 + 中島敦 love 🐯 🦀;@PerpalIet https://t.co/9FaFbhnV03 aqui tem tanto dublado como legendado
1346592112851247104;Tue Jan 05 22:59:12 +0000 2021;;@sudisoks_ Egua tinha uma época que era nem dois o sachê
1346969474562449411;Wed Jan 06 23:58:42 +0000 2021;;@cirogomes Ciro Gomes comunista pensa que engana falsos moralista do inferno,  compra seringas para aplicar vacina na tua cara de pau da hipocrisia
1347326134267105281;Thu Jan 07 23:35:57 +0000 2021;São Paulo, Brasil;Segundo Dimas Covas, o pedido de registro definitivo da vacina será feito posteriormente pelo laboratório chinês Sinovac, mas não informou a data exata.  #SP #SPNoticias
1346537312042233856;Tue Jan 05 19:21:27 +0000 2021;;@JanainaDoBrasil A vacina do dória vai ser colocada no meio da vacina de oxford.
1348397811814043651;Sun Jan 10 22:34:25 +0000 2021;;@mdenser @CFSB2009 Vão segurar a Coronavac. Acho que forçarão a barra pra ser dia 20/01 apenas pra não deixar o Dória iniciar primeiro. BABAQUICE, não dá pra esperar algo diferente dos envolvidos.
1347671077267402752;Fri Jan 08 22:26:37 +0000 2021;Brasil;@ISABELSARAIVA14 @leandroruschel Eu sou uma pessoa, que não gosta de desinformação e que preza pela verdade. Eu posso não ser pesquisador ou cientista, mas analizar um texto sobre um estudo eu sei. O tempo não diz nada, nós já tínhamos começado a produzir uma vacina para a SARS (que também é um coronavirus)...
1347228981943218176;Thu Jan 07 17:09:54 +0000 2021;;@atprincessspark @dogarrett Estar no roda viva é aval para alguma coisa? Outra coisa para parar de falar merda,,,,se ela fosse realmente alguma coisa estaria envolvida em alguma vacina para combater a pior pandemia da era moderna ela está? Não né...então sobra por em dúvida o trabalho alheio 😉
1347656153120038912;Fri Jan 08 21:27:19 +0000 2021;;@FoxSportsBrasil 🧐🧐🧐 queremos vcs na fila. E não é a da Oxford e da coronavac, entendido? Ou quer q o povo desenhe?
1346954866434912256;Wed Jan 06 23:00:40 +0000 2021;唯一無二：中本優太;@yoonyahhh Que melhor amg?KkKkkk eu tinha uma na escola,nem a gente não se fala mais por causa do coronavirus,mas a gente ainda deve ser melhor amg ou sei lá,momento especial...eu não lembro de nada😐desculpa kkkk
1348418930386358272;Sun Jan 10 23:58:20 +0000 2021;;@littigf1 O Rito d Ciência Está Sendo Iguinorado,Tanto pelo Instituto Butantã como pela SinoVac,Pfizer, outras  Farmacêuticas,Governantes Mundiais,OMS,na Fabricação d Vacina d CONVID19,Ao Ignorar o Rito d Ciência Governantes Inescrupulosos Ganânciosos,não Estão Preocupados em Salvar Vidas.
1348045939718692869;Sat Jan 09 23:16:12 +0000 2021;stray kids heart;como, prevemos o corona antes de tudo, quase quebramos um elevador (??) , vistimos fantasias numa loja parecida com a americanas sendo que não é a americanas, compramos livros e comemos, essas simples coisas tornaram o que podia ser um dia triste e sem graça em um dia memorável https://t.co/SBdB3YQw5C
1348055665185615878;Sat Jan 09 23:54:50 +0000 2021;;@fernandapsol @RodrigoMaia Isso! Entra o Mourão e aí vocês, esquerdinhas caviar, vão ver o que é bom para COVID-19.
1348056434152525826;Sat Jan 09 23:57:54 +0000 2021;;@UOL Qual a eficácia da vacina?
1347676538167324672;Fri Jan 08 22:48:19 +0000 2021;São Paulo, Brasil;@AlessandroLoio2 E a Malásia não deve mentir e colocar até morto por picada de cobra na conta do vírus chinês. Veja q interessante esse gráfico, o covid19 erradicou a gripe comum nos EUA!! https://t.co/36dQWOmzQm
1348342899612803074;Sun Jan 10 18:56:12 +0000 2021;Belo Horizonte, Brasil;@augustodefranco A Pfizer e Moderna publicaram os dados após pedido ao FDA.O Butantan ñ publica e ainda fez uma coletiva d imprensa c dados incompletos,cuja eficácia de 78% ñ foi explicada e parece ser de 64%.transparência é oq vai fazer a população aderir a vacina.
1348418264238596108;Sun Jan 10 23:55:41 +0000 2021;;@LuizCamargoVlog O Rito d Ciência Está Sendo Iguinorado,Tanto pelo Instituto Butantã como pela SinoVac,Pfizer, outras  Farmacêuticas,Governantes Mundiais,OMS,na Fabricação d Vacina d CONVID19,Ao Ignorar o Rito d Ciência Governantes Inescrupulosos Ganânciosos,não Estão Preocupados em Salvar Vidas.
1347596383906394113;Fri Jan 08 17:29:49 +0000 2021;;"@msoares Acho que mais inapropriado do que o vídeo é chamarem a vacina de ""vacina do Butantan"". Quem vê, pensa que foi criada no Butantan, e não pela chinesa SinoVac."
1348765517167947777;Mon Jan 11 22:55:32 +0000 2021;;@VemPraRua_br Ou seja, duas incógnitas indefinidas  que definem o ministro pela sua incompetência.   O Brasil pede socorro, mais de 6 mil mortes, semana passada em decorrência da Covid-19.  Mas, para o Ministro da Saúde e o seu chefe, isso não requer urgência e parece nem clemência.
1346960024086736897;Wed Jan 06 23:21:09 +0000 2021;Rio de Janeiro, Brasil;@brunaas14 @coronavirus quero resenha da 23 🥺🥺
1347668617182261249;Fri Jan 08 22:16:51 +0000 2021;Santos, Brasil;@jdoriajr irresponsável! #COVID19
1348761478195785729;Mon Jan 11 22:39:29 +0000 2021;;@thwolf01 @mab_sp125 Da astrazeneca é de 62%.
1348055142483046400;Sat Jan 09 23:52:46 +0000 2021;Niterói, Brasil;@wellin37053836 @o_antagonista Esse Maia não aceitou a DERROTA e fica acusando as outras pessoas  Ele sim é um  corona vírus engravatados q mata a população aos poucos.
1348776312534667266;Mon Jan 11 23:38:26 +0000 2021;;@RCasara @passatelivina Sim, “Massacre Administrativo” e a consequente produção de cadáveres nesse Genocídio Doloso em que se transformou a “gestão” da COVID19 no Brasil.
1347256469931098115;Thu Jan 07 18:59:07 +0000 2021;vale da lourinha (galiza) 🚩;@SanchezAnxo muitos ânimos e que venha a sputnik rápido aforrar-nos estes sustos!
1348333167946702858;Sun Jan 10 18:17:32 +0000 2021;Içara, Brasil;@Algumal44 @folha Com certeza, assim como a do Oxford e Sputnik. É justamente por isso, porque outra países que estão piores que nós n combate a pandemia, iriam preferir uma vacina de pior apl
1348008158023843843;Sat Jan 09 20:46:04 +0000 2021;São Paulo;@Marylarys Por isso que são lentos. Olha a Pfizer e a Moderna, empresas privadas que estão dominando fornecendo para o mundo todo.
1348054833983590401;Sat Jan 09 23:51:32 +0000 2021;São Paulo, Brasil;@MatchupBR Eu amo o esporte e é maravilhoso de acompanhar, mas acho muito irresponsável de as ligas estarem ativas assim. Sei que envolve muito dinheiro, mas será que realmente é tão necessário? Ainda mais que os EUA está cada vez pior em relação à COVID-19. Acho desrespeito com o povo.
1346907566941605889;Wed Jan 06 19:52:42 +0000 2021;;@Nietzsche_Nardo @Alejand77345006 @Layayainconform @MrGuille270 @juanrallo Datos aportados por Pfizer!
1347694245809942531;Fri Jan 08 23:58:41 +0000 2021;;@JorgeAloice @GeneralMourao Cloroquina pode vacina não ?? Sei. Esperamos que agora funcione né
1348411240138366976;Sun Jan 10 23:27:46 +0000 2021;Aracaju - SE;@CarollAllves_ fala q começou a tossir e tá com medo de ser o corona kkkkkkkk sla
1348418328847593475;Sun Jan 10 23:55:56 +0000 2021;SW6;@GrealishBrasil putz amg ai é tenso, tu todo ferrado e não vai poder tomar a vacina agora🤡 vamos de falsificar Rg🙆🏻‍♀️
1348047368730587138;Sat Jan 09 23:21:52 +0000 2021;Cambridge, MA;@matheuspohlman1 @mab_sp125 Concordo que precisamos retomar a economia e sem vacina confiável não dá. Além de torcer pras vacinas q temos acordos, também precisamos pressionar nossos governos p/ estabelecer acordos com as outras empresas produtoras de vacinas confiáveis (ex Pfizer/ Moderna). Faça sua parte!
1346935023476367362;Wed Jan 06 21:41:49 +0000 2021;;@ito_masters @Sori2do Tem uma teoria rolando dizendo que pode ser por causa do novo estado de emergência iminente no japão, por causa da covid. Eles n confirmaram mas sinceramente, faz sentido pq cancelaram tudo, não só um ou outro. https://t.co/sXbCGGFRmo
1346946065065517056;Wed Jan 06 22:25:41 +0000 2021;São Paulo, Brasil;@joseluizalves06 @andre_melo3 @gadelhacosta121 @glauco_rock @SClaumi @lulu_sccp_ @dineisalazar @roseiitape @marcio_alexan @josypaulinno @SidneiCorinthi2 @Roberto87291644 @cgmariano @gildetecamargo @anaberssani1 @CLOVISBRAVO @PamelaThia @Cristia68910465 @Alexand71690282 @Arlindopiresde3 @SarcasticoLuan @Adecoringao @Cleythynho07 @Si__Brejim @emilysafira7 @malokero_loko @rtamarozi @JuarezRinaldo @_lurdinhasant @NegroGato_SDV @Brasilacimadeto @analugbe @Ailtontimao33 @Claudia49286925 @LLhpcorinthians @JlioJosViana4 @robertopunk85 @jehh_sccp1910 @joaoocca79 @sccp_clau @DboraHosana2 @corinthiana1990 Mas a vacina tem que chegar José o povo não pode continuar morrendo assim seja ela Oxford Extra zeneca Pfizer tem que imunizar o povo!
1347330762421522432;Thu Jan 07 23:54:20 +0000 2021;PR | PY;@exalthallys obrigada por me lembrar q vou fazer 22 e ainda não tomei a antitetânica dos 20, provavelmente tomarei as duas juntas 🤩 pf coronavac seja só uma picadinha 🥺
1346601094017908736;Tue Jan 05 23:34:54 +0000 2021;;@bru_nalarissa SE FUDER CORONA
1346967738481184768;Wed Jan 06 23:51:48 +0000 2021;Goiânia - Brasil;@marinices @AndreiaSadi Cloroquina = levar esperança pro povo  Vacina = vai acabar a esperança do povo
1348771043301879809;Mon Jan 11 23:17:30 +0000 2021;Papuda;@elpais_brasil Como vocês podem provar que ele morreu de #Covid19? Ele pode ter morrido de qualquer causa. Provavelmente foi num assalto sem ter uma arma de fogo para se proteger e aí a MÍDIA criou essa versão de Covid só pra me prejudicar! #GloboLixo.
1347676526452604929;Fri Jan 08 22:48:17 +0000 2021;São Paulo, Brasil;@governosp O @jdoriajr pressionando a população para que sejam compelidos a tomar uma vacina sem comprovada segurança e eficácia. E não sou eu que afirmo. https://t.co/9nz12uqNkr
1348019798391873537;Sat Jan 09 21:32:19 +0000 2021;;@valoreconomico Impressionante né, nem coronavírus, nem astrazeneca, pfizer.... a realidade so reflete para uma coisa: incompetência desse filha da pita do @jairbolsonaro ! Nojento!
1346969014552162305;Wed Jan 06 23:56:53 +0000 2021;;"@leosbastos @obscovid19br @brasil_io Bolso,vc é incompetente e tá levando centena d milhares a morte;vc é o presidente e está cortando na saúde, criando medidas falsas p negar compra d vacina, seringas e agulhas;vai trabalhar seu vagabundo!😡.Cadê a vacina p COVID-19 e serigas q pagamos todos os dias por impostos?😡"
1347321127564169216;Thu Jan 07 23:16:03 +0000 2021;São Paulo;@viniciussexto Naum... o problema é não ter eficácia nenhuma pois não mostram comprovação global... A Pfizer não quis mostrar comprovação exclusiva no Brasil como pediu a Anvisa... já a Coronavac quis mostrar onde foi bem colocada... kkklll
1346880305639149570;Wed Jan 06 18:04:23 +0000 2021;;@CarlosA81289203 @biraol @MBLivre Eu sei q vc é analfabeto então vou tentar desenhar, nenhuma vacina tem eficácia de 100%, a da Pfizer é de 95%, a de Oxford em torno de 60%. Em casos como a de Oxford, para ser efetiva, uma grande parte da população precisa tomar também. Cara sério, estude, a burrice é feia.
1347694452874371074;Fri Jan 08 23:59:31 +0000 2021;;@linogotico @juaotenorio tu vai ficar sem vacina
1348317077837406210;Sun Jan 10 17:13:36 +0000 2021;Sampalo / Floripa;@mellziland Eu queria muito que Butantan/Sinovac esfregasse os dados na cara da sociedade, e o bônus seria uma live em horário nobre explicando o que eles representa para a população ficar informada e não ter medo.
1347932252802605057;Sat Jan 09 15:44:27 +0000 2021;Santos, Brasil;@desfilei Só falta a Anvisa aprovar. Agora ninguém pode dar desculpa que não vai tomar, temos a Coronavac e a da AstraZeneca
1348762669663342592;Mon Jan 11 22:44:13 +0000 2021;Nova Iguaçu, Brasil;@EsquerdaExposta Até o momento. Com base no q sabemos hoje, sim.  https://t.co/3oxhq9FQVV
1347256009597845504;Thu Jan 07 18:57:18 +0000 2021;Amoedolândia,  2%, Nárnia ;@CharlieEBorges @_Leitadas_Loen cadê os resultados de:  - AstraZeneca - Sputnik  - Moderna - Biontech  - Pfizer   ????
1346603271964807168;Tue Jan 05 23:43:33 +0000 2021;Minas Gerais;@brasil247 Em 2020 tem-se o pretexto da pandemia Covid-19, mas em 2019 o que prejudicou o crescimento do país foi a epidemia do vírus Demente-17.
1348768443630280708;Mon Jan 11 23:07:10 +0000 2021;Maringá - PR;@BiancaStark_ @Zizi2025 Concorda com isto também? Cada vez mais claro que não tem nada haver com ciência.  https://t.co/6UKtAgvD3J
