tweet_id;created_at;time_shift;user_screen_name;user_id;user_location;state_location;region_location;tweet_text_lenght;tweet_text
1347876487656046593;2021-01-09 12:02:51+00:00;tarde;DanielD69348780;781171550036819968;ibirite brasil;Minas Gerais;Sudeste;198;"@sputnik_brasil @embaixadachina   @mundo_china   @consulchinarj   eu @danield69348780   quero më alistar como voluntário  quero mesmo següir á passos firmes acompanhando há  ""marcha dos voluntários"""
1346600822172491777;2021-01-05 23:33:49+00:00;noite;invalid_user;invalid_user;cadis;notbrazilstate;notbrazilregion;56;@obru_goncalves @g1 este tambem  https://t.co/sjl5b18yfx
1346951460748189698;2021-01-06 22:47:08+00:00;noite;mariaaspfc;796758275924623360;sao paulo brasil;São Paulo;Sudeste;206;@rafaelfontana estados unidos tendo recordes e recordes de morte e contágio por coronavírus e essa gente aglomerada por causa de político. meu deus, quanto o nível de burrice do ser humano pode ser absurdo!
1346601841208008704;2021-01-05 23:37:52+00:00;noite;tearihobi;863096288;rio de janeiro brasil;Rio de Janeiro;Sudeste;289;@carlapinho20 @neiandrade6 @04filhodedeus @jairbolsonaro então vai lá trabalhar no lugar do médico legista já que você não acredita que todas essas mortes foram por covid-19. não enche o saco meu, uso de máscara protege sim o q não protege é o povo aglomerar em local que pode ser evitado.
1348772380269813767;2021-01-11 23:22:49+00:00;noite;vkoopz;1304187623511072774;94 ;notbrazilstate;notbrazilregion;118;@seulgisdate meu pai em dureseu   #afazenda12 #bolsonaro #afazanda12 #coronavirus #followtrick.https://t.co/ikhpbey40n
1347662508082003973;2021-01-08 21:52:34+00:00;noite;FerroGislaine;1261824171652374534;invalidlocation;invalidstate;invalidregion;195;@richard_n_silva @oatila eles estão a caminho de aprovar as vacinas da oxford e da johnson’s também. estão tirando algumas dúvidas com as empresas e negociando uma logística melhor para o canadá.
1348780721301823488;2021-01-11 23:55:57+00:00;noite;invalid_user;invalid_user;invalidlocation;invalidstate;invalidregion;111;@jairbolsonaro @mctic @astro_pontes @itamaratygovbr @ernestofaraujo presidente doido! cadê a vacina, seu louco?
1348023902652551169;2021-01-09 21:48:38+00:00;noite;issistrindade;104339271;sao paulo sao paulo brasil;São Paulo;Sudeste;36;@sputnik_brasil eu sabia q ia ter bo
1346882214194249730;2021-01-06 18:11:58+00:00;noite;AparecidaSchul1;1346867663071551489;invalidlocation;invalidstate;invalidregion;342;@estudioi @globonews @arthurdapieve @beltraomaria @octavio_guedes @marcelolins68 @valdocruz @ana_flor @natuzanery @axexeo @danielhrs continuando ...... eu li que a vacina da oxford/astrazeneca, a qual o governo está importando não é eficaz para pessoas acima dessa idade! então porque vão vacinar as pessoas acima dessa idade com essa vacina?
1348055515537018881;2021-01-09 23:54:15+00:00;noite;biaxinnha;767122685260431360;bahia brasil;Bahia;Nordeste;89;@clapitar @hapuque_mirian @giovanaguerra13 amei giovana faça a vacina no seu quintal pfvr
1346967604519428097;2021-01-06 23:51:17+00:00;noite;monicamcarvalho;108929232;natal rio grande do norte brasil;Rio Grande do Norte;Nordeste;337;@brunoar52941832 @parolin_ricardo @medicina_cfm @amb_oficial que absurdo!!! estamos trabalhando atendendo pacientes com covid19, sob o risco de adoecermos e, pior ainda, levarmos para dentro das nossas casas! vc tem ideia de quantos colegas perderam a vida por se contaminar no exercício da profissão??? absurdo o q vc esta insinuando!!!
1347684469973676032;2021-01-08 23:19:51+00:00;noite;BrunooGoja;1271525344324071430;invalidlocation;invalidstate;invalidregion;137;@ultrajantesinc1 @jairbolsonaro @alessandroloio2 @nise_dra @biakicis resultados da pfizer deu que ela é capaz de emunizar essa nova cepa.
1347303045542141952;2021-01-07 22:04:12+00:00;noite;MirianJuliana5;1070504913036296193;sao paulo brasil;São Paulo;Sudeste;134;"@ailtonbenedito @taoquei1 a hora que o médico ""inteligente"" pegar a covid19, vai ficar ""burro"" e se auto prescrever hidroxicloroquina."
1347330012555472897;2021-01-07 23:51:21+00:00;noite;AzulSumiu;1332887882068090889;foragido;invalidstate;invalidregion;80;@pakeyoi tem uma mina de 16 anos bem perto da minha cidade que morreu por corona
1348394136760680449;2021-01-10 22:19:48+00:00;noite;invalid_user;invalid_user;brasil;undefinedstate;undefinedregion;292;@natuzanery quer dizer que se tecnicamente a vacina de oxford já aprovada no reino unido, for aprovada primeiro que a chinesa, o que vai valer como narrativa é essa thread do octávio?  não há a possibilidade da vacina de oxford ser tecnicamente aprovada primeiro? se for, é pq a anvisa é mau?
1347331761546665984;2021-01-07 23:58:18+00:00;noite;ArthurRigelli;1261784150870196224;francisco beltrao brasil;Paraná;Sul;103;@updatechartuc felizmente não faço parte de nenhum desses grupos! só vem vacina https://t.co/vsdhwe64dc
1346849599986802694;2021-01-06 16:02:22+00:00;tarde;JCFRSoares;934932918459387904;invalidlocation;invalidstate;invalidregion;140;@f0155f40c3ce41a @petracostal vc está tão desinformada q governo negocia com a vacina de oxford, a mais confiável !  https://t.co/n8lzgfixzi
1347690079691661316;2021-01-08 23:42:08+00:00;noite;AnthonyAntunes5;869582978132959234;taquara rio de janeiro;Rio de Janeiro;Sudeste;33;@realthaiana queria... corona fdp
1347688573999448065;2021-01-08 23:36:09+00:00;noite;gukkiemim;1345857584016846850;we goias change ;invalidstate;invalidregion;84;@vantesc0ld morcego vendo que o plano dele de espalhar o corona deu certo akksksksk:
1347305702625320962;2021-01-07 22:14:45+00:00;noite;ValeriaBnews;1161356750022426624;invalidlocation;invalidstate;invalidregion;189;@reinaldoazevedo tudo certo?? deveria começar  com a apresentação  do contrato  do butantã  com a sinovac. depois, o relatório da fase 3 da tal tão  esperada vacina que ninguém  quer tomar.
1347683567271350273;2021-01-08 23:16:15+00:00;noite;gaius_7787;1147895389435158529;na cama da hevelinkarol;invalidstate;invalidregion;136;@hevelinkarol @lucastrapstar tu pode, eu ouvi dizer q a coronavac tem efeito mais forte em gostosas, em ti vai funcionar 589632478x mais
1347686737406013440;2021-01-08 23:28:51+00:00;noite;Marcivus_O_M_;1131131788359868416;rio de janeiro brasil;Rio de Janeiro;Sudeste;294;@olucasgutierrez covid-19 e a humanidade. eu fico do lado da humanidade, mas eu sou capaz de compreender a covid-19, que veio matando pessoas pelo mundo todo e aí queria respeito (com distanciamento social e máscara) e nós humanos nós aglomerados e nada se máscara. então eu entendo a covid-19.
1347840925574328322;2021-01-09 09:41:32+00:00;manhã;alanbarretoso;56353724;brasil;undefinedstate;undefinedregion;69;@zotam2 @sputnik_brasil tem que fazer o mesmo com o bozo e famiglia⁉️
1348393948079906820;2021-01-10 22:19:03+00:00;noite;beatrizdiniz;16284408;rio de janeiro;Rio de Janeiro;Sudeste;299;174.154 casos confirmados de #coronavirus na cidade do rio na atualização do painel rio #covid19 pra 10 de janeiro.  863 casos confirmados em 24h. taxa de mortalidade hoje: 231,8 [por 100 mil hab]. em 5/6: 64,31. taxa de incidência: 2599,3 a pandemia não acabou. usa máscara! https://t.co/xtbzryym4z
1348046781268025344;2021-01-09 23:19:32+00:00;noite;lnrdgomes;1192414212917727232;014 vivendo em 098;invalidstate;invalidregion;24;@turinatx corona se saia
1348775885944578060;2021-01-11 23:36:44+00:00;noite;simaobacamart;1270338365225869312;flat earth milky way;invalidstate;invalidregion;173;"@rodrigo35537790 @josegallucci a cada ano morrem ~80 milhões de pessoa no mundo.  se o mundo tivesse tido o mesmo ""sucesso"" sueco, a covid-19 teria matado 8 milhões em 2020."
1347311101852200960;2021-01-07 22:36:13+00:00;noite;Dudex77;2803480073;manaus amazonas;Amazonas;Norte;45;@nelwaldorf mas a astrazeneca ou a coronavac?
1346739215325949952;2021-01-06 08:43:44+00:00;manhã;graca004;99012205;belem do para;Pará;Norte;88;@pierrelourenco as coisas são bem transparentes por lá. que nem o contrato com a sinovac
1347530105409699840;2021-01-08 13:06:27+00:00;tarde;RealWillySt;1177957416698298368;jussiape brasil;Bahia;Nordeste;100;@kimpkat sou da bahia e aparentemente vamos tomar a sputnik vamos virar ursos comunistas agora😠😠😠😡😡😡
1347683407808114688;2021-01-08 23:15:37+00:00;noite;omarcelolopes;100623152;belem para;Pará;Norte;160;@aliancaparadise @bianasamericas @g1 70 é total, nem europa, eles produziram isso.  não teve planejamento para o fluxo de vacina que pfizer iria disponibilizar.
1346587148712075264;2021-01-05 22:39:29+00:00;noite;fabiovbarreto;133545005;fortaleza brasil;Ceará;Nordeste;50;@monicawaldvogel o covid19 não aparece na calçada?
1346605965437784065;2021-01-05 23:54:15+00:00;noite;AtaideLemoss;100481960;brasil;undefinedstate;undefinedregion;237;@ludmilagrilo  #meseguequesigodevolta artigo covid-19 o tempo mostra a verdade  o tempo é o nosso melhor professor. ele nos faz analisarmos fatos que hora no momento não conseguimos compreender.... para ler acesse https://t.co/trzo9l9vod
1347217622996279301;2021-01-07 16:24:46+00:00;tarde;caiosmind;2325760231;natal brasil;Rio Grande do Norte;Nordeste;60;@eliatori0 é raro, mas tem sim kkkkk https://t.co/glwbmc8ftk
1348780874951761920;2021-01-11 23:56:34+00:00;noite;blogdoatheneu;81381101;www blogdoatheneu org;invalidstate;invalidregion;265;@estadao @estadaopolitica e  lá vem a  besta desviando com  irresponsabilidade e  besteirol a atenção do  povo sobre fatos sérios, como a vacina,  o  enem,  a ford... enquanto isso, entre  outros malefícios,  realmente prepara decretos para facilitar armas de fogo.
1347670951668961283;2021-01-08 22:26:08+00:00;noite;AndersonRjSilva;1250813810467835904;rio de janeiro brasil;Rio de Janeiro;Sudeste;127;@buscaioreino o coronavírus está validando que a septuagésima semana de daniel, ela está prestes a contar.  #avisitedgeneration
1346586192515641344;2021-01-05 22:35:41+00:00;noite;Lemos_Eugenio18;1048021707452243969;eusebio brasil;Ceará;Nordeste;182;@pedrohenrmaximo @wecoletivo obrigado, pedro. é desrespeitoso com a população brasileira, e ainda mais com as famílias das mais de 190 mil vítimas do coronavirus.  #renunciabolsonaro
1346965273102979073;2021-01-06 23:42:01+00:00;noite;brunaas14;2509460050;invalidlocation;invalidstate;invalidregion;60;@isabenguinha @coronavirus nossa tem q ter várias pos vacina
1347686029961158656;2021-01-08 23:26:02+00:00;noite;axolunk1;1312815158893436930;sao paulo brasil;São Paulo;Sudeste;50;@takinhohk @ktarinajjk covid19 ainda tá on família
1348757654856986625;2021-01-11 22:24:18+00:00;noite;HFerrraz86;3370035387;invalidlocation;invalidstate;invalidregion;291;"@rjsilvabrito @6parreira ""o presidente da república testou positivo ao novo coronavírus e está assintomático. já não vai ouvir os partidos esta terça-feira e não participará na reunião com especialistas no infarmed.  ...testou positivo ao novo coronavírus pelas 21h40 desta segunda-feira..."""
1347671039699017728;2021-01-08 22:26:29+00:00;noite;AndersonRjSilva;1250813810467835904;rio de janeiro brasil;Rio de Janeiro;Sudeste;234;@thblmm estou apenas mostrando para vocês o caminho que a igreja tem que seguir, o caminho que jesus abriu para ela, e determinou o caminho até a cruz. o coronavírus está alertando esta geração a para se preparar.  #avisitedgeneration
1348051312257232902;2021-01-09 23:37:33+00:00;noite;gustavodmartins;57855276;rio de janeiro;Rio de Janeiro;Sudeste;83;@g1 os caras não dedetizam a aeronave e vocês acham que higienizam contra o corona?
1347330364025548803;2021-01-07 23:52:45+00:00;noite;RobertaRosas;234184118;sao paulo;São Paulo;Sudeste;179;@fmourabrasil incompetência e negligência com o povo brasileiro. teve que confiscar a coronavac do @jdoriajr  #impeachmentdebolsonarourgente #forabolsonaro https://t.co/ekhvmsuqft
1347926384136564737;2021-01-09 15:21:07+00:00;tarde;SteveeMagal;64395563;invalidlocation;invalidstate;invalidregion;55;"@laurojardim ""seringa e agulha  astrazeneca imunização"""
1347685446600548353;2021-01-08 23:23:43+00:00;noite;acabouempizza_;965780623897088001;brasil;undefinedstate;undefinedregion;250;#covid19: porto alegre vai distribuir ivermectina, azitromicina, hidroxicloroquina e cloroquina com prescrição médica e com assinatura de termo de consentimento. medicamentos não têm eficácia comprovada contra o coronavírus.   https://t.co/g94jojqeqa
1346960406582075393;2021-01-06 23:22:40+00:00;noite;gabreu_x;2928944200;guarulhos sao paulo;São Paulo;Sudeste;23;coronavirus eu te odeio
1348052683337457666;2021-01-09 23:42:59+00:00;noite;giangarelli_;894964952297082880;vilhena brasil;Rondônia;Norte;26;@jennilopesx olha o corona
1348781242796404736;2021-01-11 23:58:02+00:00;noite;kaka88130537;1348767237583343617;invalidlocation;invalidstate;invalidregion;233;@stjnoticias @mpf_pgr chegamos a 200 mil mortes por covid-19 e é inaceitável,a inep/mec  querer efetuar a prova sem a vacina,por favor a situação esta piorando e quem piorar mais ainda! obrigado e espero que possam fazer alguma coisa
1346592647692115975;2021-01-05 23:01:20+00:00;noite;PsicologaRany;1141080871988072448;florianopolis brasil;Santa Catarina;Sul;188;@bbcbrasil ...ai...ai ai... assustador em los angeles. pacientes já abandonados, sistema de saúde colapsou. 😳 imagina a segunda cepa do covid19 no brasil se alastrando? #vacinaurgentenosus
1346603121116647428;2021-01-05 23:42:57+00:00;noite;BrenoKaizen;3383881713;invalidlocation;invalidstate;invalidregion;131;@geracaodevalor se duvidar o jack ma aparece morto e vão falar que era de covid-19 e ainda tem gente que gosta da ditadura chinesa.
1347921151054516225;2021-01-09 15:00:20+00:00;tarde;NinhoRaah;1126512157208633344;brasil;undefinedstate;undefinedregion;275;@joaofortes1975 @joscarv41775661 @grupometropole @pfizer @biontech_group @exercitooficial @marmilbr @fab_oficial pra pfizer tanto faz se vai salvar vida no brasil ou em israel, a capacidade dela de produzir será a mesma e vai dar prioridade a quem dá prioridade a vacina dela
1348411606103941126;2021-01-10 23:29:13+00:00;noite;imluxxxx;1135546947778072577;invalidlocation;invalidstate;invalidregion;99;@adarassss @siriguiga @puniorjoli por isso que meus sintomas do corona foram leves eu tenho certeza
1347879033669890048;2021-01-09 12:12:58+00:00;tarde;aleixo_75;3345444843;invalidlocation;invalidstate;invalidregion;29;@sputnik_fr je dis: foda-se !
1346516148079222786;2021-01-05 17:57:21+00:00;tarde;noahshuster;192219079;invalidlocation;invalidstate;invalidregion;140;@manudinho @bibilima nenhuma data foi confirmada ainda. só sabemos que a sinovac pediu 15 dias do dia 23 de dezembro para analisar os dados.
1348050219724890112;2021-01-09 23:33:12+00:00;noite;TnPalita;1253762212692361216;invalidlocation;invalidstate;invalidregion;292;@jornaloglobo corretíssimos, afinal power point não é comprovação científica, todas as outras vacinas tiveram todas as fases dos estudos divulgados na comunidade científica, estão indicando quem não deve ser vacinado por conta de reações mais severas, então o mesmo é esperado para coronavac.
1347293505857708037;2021-01-07 21:26:17+00:00;noite;Drica_bmd;2211049148;belo horizonte brasil;Minas Gerais;Sudeste;114;@valoreconomico 50 milhões de pessoas. e as demais? serão atendidas com a fiocruz/astrazeneca @minsaude? eu quero!
1348369838150832129;2021-01-10 20:43:15+00:00;noite;gisele_perola;1256220431838822401;porto alegre brasil;Rio Grande do Sul;Sul;131;@claudiadmcarval sinovac vai pedir autorização global daí se anvisa nao aprovar em 72 hrs o stf garante a vacinação . entendi assim
1346951625890553857;2021-01-06 22:47:47+00:00;noite;RobsonMarc2;1315463465750933504;belo horizonte minas gerais;Minas Gerais;Sudeste;209;@taoquei1 o kalil ta indo pelo mesmo caminho do dória de sp.  já ouve comentários de que a intenção do prefeito de bh, é aplicar na população daqui o coronavac. se ele tomar primeiro tudo bem... #belohorizonte
1348771921643642884;2021-01-11 23:20:59+00:00;noite;Treixxde;1248853080113889281;bh;notbrazilstate;notbrazilregion;45;@belacs_ corona olha e ri na cara dessa frase
1348397170903412736;2021-01-10 22:31:52+00:00;noite;Giovani_Costa;66206112;fortaleza brasil;Ceará;Nordeste;295;@paulagarcia_rd desconheço vacina que garanta 100% a imunização...de qualquer maneira,a coronavac apareceu com um índice de eficácia muito menor e, aparenmente,com relatórios do estudo bem falhos nos documentos entregues a anvisa.torcer pra que logo seja liberada alguma e se inicie a imunização
1348035152170151937;2021-01-09 22:33:20+00:00;noite;flmaia22;89172022;invalidlocation;invalidstate;invalidregion;126;@samydana pra min não passa de uma manobra pra  liberar primeiro  a de oxford, e nós afegãos médios estamos com o toba na mão.
1347319031485886465;2021-01-07 23:07:43+00:00;noite;Michelle_Henoi;109101671;manaus amazonas;Amazonas;Norte;164;@cnnbrasil começa falando da vacina da fiocruz mas não diz nada termina falando da coronavac . afinal qual a cobertura se tomar apenas uma dose da vacina da oxford?
1347654341222682625;2021-01-08 21:20:07+00:00;noite;ClaudineiAnto18;985213164995440642;campo grande brasil;Mato Grosso do Sul;Centro-Oeste;156;"@andrerosamarqu2 @diogomainardi a da pfizer tinha entraves, a de oxford tá demorando, etc etc etc. enquanto isso o ""primeiro mundo"" está vacinando. muuuuuuu"
1347327518110576640;2021-01-07 23:41:27+00:00;noite;lexastole;1183178382286168065;floukru squad;invalidstate;invalidregion;52;@cophinearp qualquer coisa pra ficar livre do corona
1347548145534824449;2021-01-08 14:18:08+00:00;tarde;Raynor10653022;1317947870465622018;invalidlocation;invalidstate;invalidregion;72;@danielcordovac los chinos compran la de pfizer  https://t.co/e4wwlj0idg
1346606168240771072;2021-01-05 23:55:03+00:00;noite;hylljane;24250274;brasil;undefinedstate;undefinedregion;82;@alvarodias_ eu não quero ser vacinada, tenho mais medo da vacina do que do vírus!
1347246484903899139;2021-01-07 18:19:27+00:00;noite;edu_rodgs;2651826211;biguacu santa catarina;Santa Catarina;Sul;273;bem, os países no geral que estão usando a vacina da pfizer são: alemanha (https://t.co/5wsbfanxcv), áustria (https://t.co/z51k7fmg3a), bélgica (https://t.co/ybahsmzgw6), bulgária (https://t.co/ixnznxuyp0), canadá (https://t.co/vnhywzy2wh), chile (https://t.co/qso0dhsazd),
1347197714791079943;2021-01-07 15:05:39+00:00;tarde;admirborgesyah1;1315409412207542273;invalidlocation;invalidstate;invalidregion;61;é fato que a vacina da moderna tem validade maior que um ano?
1348308203336052747;2021-01-10 16:38:20+00:00;tarde;AnaCerqueira1;314242630;berlim alemanha;notbrazilstate;notbrazilregion;209;@gutotvreal @congemfoco cont : muito cuidado nas refeições . caso apresente os primeiros sintomas , usar hidroxicloroquina , azitromicina , ivermectina e zinco . vacina só a da pfizer , moderna e a de oxford .
1347666636552228866;2021-01-08 22:08:59+00:00;noite;luisparetto;985904466284240896;sao paulo brasil;São Paulo;Sudeste;265;seguinte: todo mundo vai tomar vacina. alguns escondidos. vachina ou qualquer outra. até a russa se querem saber... tá todo mundo muito loco.   vachina 10 dólares. 2 doses. 64% de eficiência.   oxford 4 dólares. 1 dose. 70% de eficiência. com 2 doses, pula pra 90%.
1346525426785660933;2021-01-05 18:34:13+00:00;noite;alysson_42;1323449017141964801;invalidlocation;invalidstate;invalidregion;302;@alipiofranke @veritas__br @felipe_maga @oatila e essa frase dele obviamente não se aplica ao hiv (e nem ele disse que se aplica, vc tirou essa conclusão hauaua), mas o próprio coronavirus (não a covid-19, mas linhagens anteriores como o sars) tinha uma vacina sendo estudada pela oxford há uns 10 anos
1347692266140393474;2021-01-08 23:50:49+00:00;noite;meinmadchen;94235645;invalidlocation;invalidstate;invalidregion;98;@joeserms @marcusrovere já encerrei meu expediente. agora to no turno acionista da corona hahahaha
1348385392026906626;2021-01-10 21:45:03+00:00;noite;FlvioCa71692149;1181910907758227456;invalidlocation;invalidstate;invalidregion;148;@aleecheverria @fabriconceicao @luisnassif @amendoncamjsp não adianta ter pressa em algo, que para ficar bom precisa de anos https://t.co/w5y88wyucg
1348781651732680706;2021-01-11 23:59:39+00:00;noite;JohnFrankCastl1;1346966460988534787;invalidlocation;invalidstate;invalidregion;267;@milenio_bug @advrute @jdoriajr falou dória, o zerado que aumentou impostos de alimentos, remédios, carros, tirou direitos de velhinhos, cortou verba da saúde, mentiu sobre a eficácia da vacina chinesa (50%)!!! dória lamenta mesmo? não..é só um mentiroso oportunista!
1348764807416209413;2021-01-11 22:52:43+00:00;noite;wpsmat;1238830009105743872;invalidlocation;invalidstate;invalidregion;283;@lilian_tahan ou seja, duas incógnitas indefinidas  que definem o ministro pela sua incompetência.   o brasil pede socorro, mais de 6 mil mortes, semana passada em decorrência da covid-19.  mas, para o ministro da saúde e o seu chefe, isso não requer urgência e parece nem clemência.
1348608259104665602;2021-01-11 12:30:39+00:00;tarde;Cemomac1;1031732438043643904;invalidlocation;invalidstate;invalidregion;274;@jdoriajr taxa de eficácia  pfizer + biontech: 95% de eficácia e mais de 94% eficaz em idosos acima de 65 anos, moderna: 94,5% de eficácia, astrazeneca +  oxford: 70% de eficácia, com uma variação de 62% a 90% sputnik v: 92% de eficácia, coronavac : ao menos 50% de eficácia
1347691339908079616;2021-01-08 23:47:08+00:00;noite;brazuka_news;242816292;brasil;undefinedstate;undefinedregion;257;@anthonygcfs | perdemos, no mínimo, 78 dias no plano de aquisição de vacinas contra a covid-19. isso tudo porque bolsonaro desautorizou, em  outubro, pazuello de estabelecer acordo com o instituto butantan, por pura disputa política. https://t.co/ronbnusgxc
1346577697942736896;2021-01-05 22:01:56+00:00;noite;caio_ignacio;800466850656063488;invalidlocation;invalidstate;invalidregion;52;@g1 atenção @pfizer @astrazeneca rasguem os diplomas
1348049475273633793;2021-01-09 23:30:15+00:00;noite;renatoabrita;38720971;invalidlocation;invalidstate;invalidregion;250;@sinomarrodri20 @1612thiago @samydana exato. será. e quanto mais demorar a liberar, pior. já q o governo federal não se interessou pela da pfizer quando o mundo inteiro estava comprando, a liberem essa de uma vez q já tem milhões de doses disponíveis
1348765385240309772;2021-01-11 22:55:01+00:00;noite;koetz24;716146516;brasilia brasil;undefinedstate;undefinedregion;162;@elpais_brasil a lei da reação.o coronavirus escolhe quem o subestima.cuidem-se críticos da vacina,do isolamento e do uso da máscara.sua senha pode ser a próxima.
1347692627211255810;2021-01-08 23:52:15+00:00;noite;emersseu;38174514;indaiatuba brasil;São Paulo;Sudeste;67;@fvguima viu que a science reclamou da falta de dados da coronavac?
1347921399231381505;2021-01-09 15:01:19+00:00;tarde;Talysongc;1283119106208694273;invalidlocation;invalidstate;invalidregion;311;@v_dosfatos @minsaude @jornalbsm primeiro anvisa foi a fábrica da coronavac em 12/2020 obvio que eles sabem o preço tem contato direto com a fábrica. equipe paulo guedes e ministério da saúde estão envolvidos na compra. vou repetir eles visitaram a sinovac. preço 10 dólares cada vachina https://t.co/5flqwt68ih
1347315588264321024;2021-01-07 22:54:02+00:00;noite;mitambylouis;1292361412745076736; ;invalidstate;invalidregion;73;@xtomlinsoon @line07hs @hbbetter cuando no tenga mas coronavirus akskksks
1347327562721189891;2021-01-07 23:41:37+00:00;noite;alexandretadeu;41284239;invalidlocation;invalidstate;invalidregion;218;@butantanoficial @leandroruschel olá boa noite, com todo respeito @butantanoficial. você pode confirmar se o imunizante da sinovac é o preferencial na china? se sim ou não, em qual proporção? obrigado. fiquem com deus.
1347321502430093315;2021-01-07 23:17:32+00:00;noite;akenohope;1581371587;sao paulo;São Paulo;Sudeste;207;@weathrdemi ainda não meu bem, tava previsto para estrear neste primeiro trimestre, entretanto devido a pandemia do coronavírus acabou atrasando as gravações e talvez estará disponível somente no meio do ano
1346607196113657858;2021-01-05 23:59:08+00:00;noite;El_Ivantajado;1083385606833651714;invalidlocation;invalidstate;invalidregion;89;e digo isso ja sabendo do tanto de pessoas que tão aparecendo com corona nesse meio tempo
1348329859668389888;2021-01-10 18:04:23+00:00;noite;ale_pensador;3062714314;sao paulo brasil;São Paulo;Sudeste;269;"@luciano_dexter @ricmelolove @o_antagonista lá ""...o governo comprou rapidamente doses de diversos fabricantes, como a pfizer, a moderna e a astrazeneca..."" aqui o governo investiu em cloroquina, eis a diferença de um governo negacionista contra outro voltado à ciência"
1348026110815121419;2021-01-09 21:57:24+00:00;noite;mrm_m050;1166781234795700227;invalidlocation;invalidstate;invalidregion;49;@adeliocrf até onde eu sei rj seria a astrazeneca
1348048175400161281;2021-01-09 23:25:05+00:00;noite;EVANDROSCORDEIR;87256300;sao paulo brasil;São Paulo;Sudeste;290;@cnnbrasil notícias sempre direcionado p ser catastrófico! imprensa lixo🗑!fala sobre os esquemas cabuloso do coronavac , eleição da câmara com nomeações em trocas de votos,donos d emissoras #globolixo com investigações envio de dólares e sonegações de impostos, e mais um monte de notícias!
1346603813831122945;2021-01-05 23:45:42+00:00;noite;maircos;160274077;invalidlocation;invalidstate;invalidregion;34;@joaodoceu ja saiu a da coronavac?
1348399521370431490;2021-01-10 22:41:12+00:00;noite;Leohenrique;27510723;sao paulo brasil;São Paulo;Sudeste;193;@destro1p @marxsimpsons @padia1981 @ricardofr1975 @valoreconomico foi o stf que ignorou o ceo da pfizer e fez o brasil perder a vacina que mais de 45 países já tão usando? não. foi o bolsonaro.
1348771856682250240;2021-01-11 23:20:44+00:00;noite;flcruz;38273751;orlando fl;notbrazilstate;notbrazilregion;213;@leandroruschel por que o ms não pags a dose de vacina prporcionalmente a sua eficácia? oxford $3/dose, 94%, logo a coronavac que deve estar em 55% de eficácia deveria custar ao ms apenas $1.75 por dose e não $10.
1347332010784784384;2021-01-07 23:59:18+00:00;noite;LourdsKennedy;858978421;bahia brasil;Bahia;Nordeste;71;@jcpaiva15 @thicico eu só vi a dispensa de licitação p compra da vacina
1347476156841385984;2021-01-08 09:32:05+00:00;manhã;denize_valland;1308156311562002432;sao paulo brasil;São Paulo;Sudeste;293;@reportersalles o que foi explicado eh simples:  o brasil só tem condição de no momento comprar a chinesa e a da astrazenica.  apenas elas tem pronta a vacina, mesmo não sendo as melhores. a da pfizer não temos condição de armazenamento, a moderna não tem no momento nada pronta para exportar.
1347318901206618113;2021-01-07 23:07:12+00:00;noite;Buudog07;1216183590079385602;invalidlocation;invalidstate;invalidregion;22;vai toma no cú covid19
1347329587236233224;2021-01-07 23:49:40+00:00;noite;joaooalvarenga;3903528703;campinas brasil;São Paulo;Sudeste;110;@ricviz @luizacaires3 é isso mesmo. faltou o score 0, que é a real eficácia (os 95% da pfizer, 92 da moderna).
1346607338841661441;2021-01-05 23:59:42+00:00;noite;JohnnyHooker;8632332;sao paulo brasil;São Paulo;Sudeste;97;@thatilucena feliz aniversário sua linda! chuva de saúde e amor! ❤️❤️❤️ muita vacina nesse ano!!!
1348781542810791938;2021-01-11 23:59:13+00:00;noite;ana_cesil;93961493;rio;Rio de Janeiro;Sudeste;59;@flaviobolsonaro é o @minsaude marcou o fia da vacina dia d
1346525670516658176;2021-01-05 18:35:11+00:00;noite;jjforni;40959428;brasilia brasil;undefinedstate;undefinedregion;176;@marciaturcato realmente, creio que o oxford dicionário foi econômico, por coronavírus, covid, máscaras, etc. também foram palavras incorporadas até pelo universo das crianças.
1348037524002893831;2021-01-09 22:42:45+00:00;noite;invalid_user;invalid_user;invalidlocation;invalidstate;invalidregion;191;@joicehasselmann @butantanoficial bom, aproveitando seu vasto conhecimento científico, por favor, liste os países onde a vacina astrazeneca foi testada/utilizada e a mesma lista da coronavac.
1346600240669929473;2021-01-05 23:31:30+00:00;noite;lightadrift;1193890129;invalidlocation;invalidstate;invalidregion;86;@natyzoka tu já tá na faculdade nem te porque. de brinde tu ainda pode pegar corona...
1348718305083879426;2021-01-11 19:47:56+00:00;noite;Viramanchete1;3151936701;invalidlocation;invalidstate;invalidregion;188;@sputnik_brasil esse milicos são limitados. incompetentes, ficam dando desculpas. deveriam ter conseguindo as vacinas como muitos países fizeram. devem ser responsabilizados criminalmente.
1348776981731684354;2021-01-11 23:41:06+00:00;noite;guerrrinha;1324747666539073538;recife brasil;Pernambuco;Nordeste;67;@kiwiigurl quando eu sair de casa  eu peguei aquela bomba do corona
1346967215971717120;2021-01-06 23:49:44+00:00;noite;RicardoAcapulco;81484432;invalidlocation;invalidstate;invalidregion;229;@ca_parlatore @sigagazetabr tão real quanto o paraiso comunista idealizado por voces, doentes mentais vitimados pelo virus pt 13, mais agressivo que o covid 19, porque destroi a capacidade cognitiva de quem por ele é contaminado.
